customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,device_protection,streaming_tv,streaming_movies,phone_service,multiple_lines,payment_method,paperless_billing,senior_citizen,partner,dependents,churn
CUST-001644,53,72.07,3768.38,Month-to-month,DSL,No,Yes,No,No,Yes,No,Yes,Bank transfer,No,Yes,No,No,0
CUST-001645,48,111.51,5433.68,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Credit card,Yes,No,No,No,1
CUST-001646,13,110.42,1474.57,Two year,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,No,0
CUST-001647,44,99.88,4335.56,Two year,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,No,Yes,Yes,No,1
CUST-001648,55,58.98,3296.15,Two year,DSL,No,Yes,No,Yes,No,Yes,No,Electronic check,No,No,Yes,No,0
CUST-001649,21,121.74,2776.25,Month-to-month,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Electronic check,No,No,No,Yes,1
CUST-001650,3,106.8,144.44,Month-to-month,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Bank transfer,Yes,Yes,No,No,1
CUST-001651,16,90.43,1236.82,One year,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Bank transfer,No,No,No,No,0
CUST-001652,43,66.57,3011.66,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Mailed check,No,Yes,Yes,No,0
CUST-001653,37,84.17,2987.87,Two year,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,No,1
CUST-001654,25,104.07,2638.68,Two year,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Bank transfer,No,No,Yes,No,0
CUST-001655,40,74.48,2996.49,One year,DSL,Yes,No,No,No,No,Yes,Yes,Electronic check,No,No,Yes,No,0
CUST-001656,48,67.49,3063.88,One year,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,0
CUST-001657,69,45.64,3155.02,Month-to-month,No,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,No,No,No,No,0
CUST-001658,64,92.89,5702.45,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer,No,No,Yes,Yes,0
CUST-001659,49,102.48,4962.89,Two year,Fiber optic,No,No,No,No,No,Yes,Yes,Mailed check,No,No,Yes,No,0
CUST-001660,23,90.91,1839.04,One year,Fiber optic,No,No,No,No,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-001661,29,126.58,3708.06,One year,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-001662,69,90.32,6215.77,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Yes,No,Electronic check,No,No,No,No,1
CUST-001663,24,51.62,1186.49,Month-to-month,No,Yes,No,No,No,Yes,Yes,No,Mailed check,Yes,No,Yes,No,0
CUST-001664,32,75.82,2579.82,One year,DSL,Yes,No,Yes,No,Yes,No,Yes,Electronic check,No,No,No,No,0
CUST-001665,72,50.46,3797.62,One year,No,Yes,Yes,No,No,No,Yes,No,Electronic check,No,No,No,Yes,0
CUST-001666,29,76.28,2285.01,Month-to-month,DSL,No,No,Yes,No,Yes,No,Yes,Bank transfer,No,No,No,No,0
CUST-001667,57,103.95,5738.45,Month-to-month,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Bank transfer,No,No,Yes,No,1
CUST-001668,14,105.96,1257.71,One year,Fiber optic,Yes,No,No,No,No,Yes,Yes,Electronic check,Yes,No,No,Yes,0
CUST-001669,29,76.77,2249.19,Month-to-month,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Credit card,No,Yes,Yes,Yes,1
CUST-001670,4,97.34,538.4,Month-to-month,Fiber optic,Yes,No,No,No,Yes,No,No,Electronic check,No,No,No,No,1
CUST-001671,61,67.09,4168.98,Month-to-month,DSL,No,Yes,No,No,Yes,No,No,Mailed check,Yes,No,No,Yes,0
CUST-001672,4,107.67,277.55,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Yes,No,Bank transfer,Yes,No,No,No,1
CUST-001673,60,114.19,6666.97,Month-to-month,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,No,1
CUST-001674,62,61.1,3845.65,Month-to-month,No,Yes,Yes,No,No,No,Yes,No,Bank transfer,Yes,No,No,No,1
CUST-001675,11,108.27,905.2,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Yes,No,Electronic check,No,No,Yes,No,1
CUST-001676,0,78.54,247.2,Month-to-month,DSL,No,Yes,No,Yes,No,Yes,Yes,Mailed check,No,Yes,Yes,No,1
CUST-001677,70,74.12,5138.47,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,1
CUST-001678,47,107.35,5137.19,One year,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,No,0
CUST-001679,42,53.89,2147.36,Month-to-month,No,Yes,No,No,Yes,Yes,Yes,No,Electronic check,Yes,No,No,No,0
CUST-001680,44,112.4,5063.11,Month-to-month,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Mailed check,No,Yes,No,Yes,0
CUST-001681,55,45.01,2467.68,Two year,No,Yes,No,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-001682,42,100.44,4265.89,Month-to-month,Fiber optic,No,No,No,No,No,Yes,No,Bank transfer,No,No,Yes,No,1
CUST-001683,55,72.68,4132.03,Two year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,No,No,Yes,No,0
CUST-001684,33,80.15,2325.25,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-001685,1,85.95,110.13,One year,DSL,No,Yes,No,Yes,Yes,Yes,No,Bank transfer,No,No,No,Yes,1
CUST-001686,4,109.12,375.16,Two year,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,No,No,No,No,0
CUST-001687,55,97.29,5294.14,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Yes,No,Electronic check,No,Yes,No,Yes,1
CUST-001688,14,112.53,1490.06,One year,Fiber optic,No,No,Yes,Yes,Yes,No,No,Mailed check,Yes,No,Yes,No,1
CUST-001689,7,34.7,133.57,Month-to-month,No,No,No,No,No,No,Yes,Yes,Electronic check,No,Yes,Yes,Yes,0
CUST-001690,50,79.65,3694.0,Two year,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,No,No,0
CUST-001691,11,107.58,1074.64,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,No,No,Yes,No,1
CUST-001692,65,68.2,4518.31,Two year,DSL,No,Yes,Yes,No,Yes,No,No,Credit card,Yes,Yes,Yes,Yes,0
CUST-001693,22,87.28,1813.26,Month-to-month,DSL,No,Yes,No,No,No,Yes,Yes,Electronic check,Yes,No,No,No,1
CUST-001694,35,61.78,2360.84,One year,DSL,No,Yes,No,No,No,Yes,Yes,Bank transfer,No,No,Yes,Yes,0
CUST-001695,31,109.87,3113.28,One year,Fiber optic,No,No,No,Yes,Yes,Yes,No,Bank transfer,Yes,No,Yes,No,1
CUST-001696,28,73.43,2238.57,One year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Mailed check,No,No,No,No,0
CUST-001697,44,101.36,4403.41,One year,Fiber optic,No,No,Yes,Yes,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-001698,60,44.78,2681.58,Month-to-month,No,No,No,Yes,Yes,No,Yes,No,Mailed check,Yes,No,No,No,0
CUST-001699,17,83.86,1451.82,One year,Fiber optic,No,No,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,1
CUST-001700,2,103.47,309.29,Month-to-month,Fiber optic,No,No,No,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,No,1
CUST-001701,53,61.4,3176.64,Month-to-month,DSL,No,No,Yes,No,Yes,Yes,Yes,Bank transfer,Yes,No,Yes,No,0
CUST-001702,43,61.98,2733.84,Month-to-month,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer,No,No,Yes,No,0
CUST-001703,32,106.88,3559.2,Month-to-month,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Mailed check,Yes,No,Yes,No,0
CUST-001704,70,132.34,9052.72,Two year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer,Yes,No,No,Yes,0
CUST-001705,24,40.85,488.55,Month-to-month,No,Yes,No,Yes,Yes,No,No,No,Credit card,Yes,No,No,No,1
CUST-001706,31,93.15,2863.68,Month-to-month,Fiber optic,No,No,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,1
CUST-001707,62,124.21,7344.82,Two year,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,Yes,No,No,No,0
CUST-001708,22,128.11,2793.43,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,No,No,Yes,Yes,1
CUST-001709,72,65.78,4678.73,Month-to-month,DSL,No,No,Yes,No,Yes,Yes,No,Credit card,No,No,Yes,No,0
CUST-001710,27,56.69,1636.65,Month-to-month,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,Yes,No,No,No,0
CUST-001711,53,109.95,5861.27,Two year,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Mailed check,Yes,No,Yes,No,1
CUST-001712,41,90.27,3622.7,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer,Yes,No,No,No,1
CUST-001713,56,100.68,5448.66,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,Credit card,Yes,No,No,No,0
CUST-001714,64,103.7,6902.77,Two year,Fiber optic,No,No,No,Yes,No,Yes,No,Electronic check,No,No,Yes,No,0
CUST-001715,11,122.0,1289.32,Two year,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,1
CUST-001716,53,92.99,4859.2,Two year,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,Electronic check,Yes,Yes,No,No,0
CUST-001717,30,106.13,3407.15,Month-to-month,Fiber optic,No,No,Yes,No,No,No,Yes,Electronic check,No,Yes,No,No,1
CUST-001718,24,34.72,776.7,Month-to-month,No,No,Yes,No,No,No,Yes,Yes,Electronic check,Yes,Yes,No,No,0
CUST-001719,55,113.32,6260.19,Two year,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Credit card,No,No,No,No,0
CUST-001720,27,101.22,2983.42,Two year,Fiber optic,Yes,No,No,Yes,No,Yes,No,Bank transfer,Yes,No,No,No,1
CUST-001721,12,114.19,1022.35,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer,No,No,No,No,1
CUST-001722,46,120.24,5444.34,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer,No,No,Yes,No,1
CUST-001723,69,100.89,6942.81,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card,Yes,No,No,No,1
CUST-001724,45,35.17,1675.95,One year,No,No,No,Yes,No,Yes,Yes,No,Bank transfer,No,No,No,No,0
CUST-001725,22,92.59,1829.39,Month-to-month,DSL,No,No,Yes,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,No,0
CUST-001726,8,68.99,403.88,Two year,DSL,No,No,Yes,No,Yes,Yes,No,Bank transfer,No,No,Yes,No,0
CUST-001727,19,109.98,1943.62,Month-to-month,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,Yes,No,No,No,1
CUST-001728,42,88.2,3576.74,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,Yes,Bank transfer,No,Yes,Yes,No,1
CUST-001729,19,67.68,1240.98,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,Credit card,No,Yes,Yes,Yes,0
CUST-001730,54,118.06,6504.27,Month-to-month,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer,Yes,No,No,No,1
CUST-001731,27,84.45,2351.56,Month-to-month,Fiber optic,No,No,No,Yes,No,Yes,No,Electronic check,Yes,No,No,No,1
CUST-001732,9,65.75,513.5,Month-to-month,Fiber optic,No,No,Yes,Yes,No,No,Yes,Mailed check,Yes,No,No,Yes,1
CUST-001733,47,99.93,4664.44,Two year,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Mailed check,Yes,No,No,Yes,0
CUST-001734,56,63.95,3958.07,Two year,No,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer,Yes,No,Yes,No,0
CUST-001735,64,97.27,6531.56,Month-to-month,Fiber optic,No,Yes,Yes,No,No,Yes,No,Electronic check,No,No,Yes,Yes,0
CUST-001736,10,111.5,1057.34,One year,Fiber optic,No,No,Yes,Yes,No,Yes,No,Electronic check,Yes,No,No,No,1
CUST-001737,58,48.96,3030.42,Two year,No,Yes,Yes,No,No,No,No,Yes,Mailed check,No,No,Yes,No,0
CUST-001738,6,79.58,716.15,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,Bank transfer,No,No,No,No,0
CUST-001739,68,50.7,3153.59,One year,No,No,No,Yes,No,Yes,Yes,Yes,Electronic check,No,No,No,No,0
CUST-001740,40,139.6,5387.96,Two year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-001741,11,97.2,822.31,One year,Fiber optic,No,No,No,Yes,No,Yes,No,Credit card,Yes,Yes,No,No,1
CUST-001742,57,114.58,6356.6,One year,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,No,No,No,Yes,0
CUST-001743,59,74.57,4485.47,One year,DSL,No,No,Yes,No,Yes,Yes,No,Electronic check,Yes,Yes,Yes,No,0
CUST-001744,44,118.68,5429.1,Month-to-month,Fiber optic,No,Yes,No,No,Yes,No,No,Mailed check,Yes,No,Yes,No,1
CUST-001745,32,79.72,2490.25,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Credit card,Yes,Yes,Yes,No,1
CUST-001746,44,45.83,2000.26,One year,No,Yes,No,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,No,0
CUST-001747,55,47.44,2683.23,Month-to-month,No,No,Yes,No,No,No,Yes,No,Credit card,Yes,No,Yes,Yes,0
CUST-001748,6,78.92,524.67,One year,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Bank transfer,No,No,Yes,No,0
CUST-001749,0,106.56,0.0,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-001750,42,92.07,3470.71,Two year,Fiber optic,No,No,Yes,No,No,Yes,Yes,Bank transfer,Yes,No,No,Yes,0
CUST-001751,61,58.84,3423.64,Month-to-month,DSL,No,Yes,Yes,No,No,Yes,No,Electronic check,No,No,No,Yes,0
CUST-001752,37,113.65,4043.66,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-001753,1,88.16,463.84,One year,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Electronic check,Yes,No,No,No,0
CUST-001754,1,31.39,0.0,One year,No,Yes,Yes,No,No,Yes,Yes,No,Mailed check,Yes,No,No,No,1
CUST-001755,44,108.81,4770.4,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,No,No,Electronic check,No,No,Yes,Yes,1
CUST-001756,55,108.96,5826.67,Month-to-month,Fiber optic,No,No,No,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,0
CUST-001757,39,83.24,3161.52,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,No,Electronic check,Yes,Yes,No,No,1
CUST-001758,16,81.59,1576.03,Two year,DSL,Yes,Yes,No,No,No,Yes,No,Bank transfer,Yes,No,No,Yes,0
CUST-001759,19,97.99,1747.08,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Yes,No,Electronic check,Yes,No,No,Yes,1
CUST-001760,33,95.52,3208.6,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,No,Yes,No,Yes,0
CUST-001761,10,58.8,571.38,Month-to-month,No,No,No,No,No,Yes,Yes,Yes,Bank transfer,Yes,Yes,Yes,Yes,0
CUST-001762,33,102.58,3346.59,Month-to-month,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Mailed check,Yes,No,No,No,1
CUST-001763,11,126.81,1290.28,One year,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card,No,No,Yes,Yes,1
CUST-001764,49,72.76,3534.97,Month-to-month,DSL,No,No,Yes,No,No,Yes,Yes,Bank transfer,Yes,No,No,Yes,0
CUST-001765,53,106.35,5508.98,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Yes,No,Credit card,Yes,No,Yes,No,1
CUST-001766,62,75.27,4422.24,Month-to-month,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer,No,No,Yes,No,0
CUST-001767,14,90.61,1365.18,Month-to-month,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Credit card,Yes,Yes,No,No,1
CUST-001768,56,115.57,6387.18,One year,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Credit card,No,No,Yes,No,0
CUST-001769,60,69.48,4654.81,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,Yes,Bank transfer,No,Yes,Yes,No,0
CUST-001770,15,24.94,394.68,One year,No,No,No,Yes,No,No,Yes,Yes,Credit card,Yes,No,No,Yes,0
CUST-001771,64,68.96,4298.09,Two year,DSL,Yes,No,No,No,Yes,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-001772,16,43.87,659.55,Month-to-month,No,No,Yes,No,Yes,Yes,Yes,No,Bank transfer,No,No,No,Yes,0
CUST-001773,20,100.81,2026.64,Month-to-month,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,1
CUST-001774,31,121.68,3977.58,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer,Yes,No,No,No,1
CUST-001775,59,94.22,5418.96,Month-to-month,Fiber optic,No,No,No,Yes,No,Yes,No,Bank transfer,No,No,Yes,No,0
CUST-001776,26,62.52,1691.1,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,0
CUST-001777,58,108.69,6330.88,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Mailed check,Yes,No,No,No,1
CUST-001778,52,94.2,4964.21,Month-to-month,Fiber optic,No,Yes,Yes,No,No,No,Yes,Bank transfer,No,Yes,No,No,1
CUST-001779,42,88.8,3657.16,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-001780,39,101.5,3904.56,One year,Fiber optic,Yes,No,No,Yes,Yes,No,No,Electronic check,No,No,Yes,No,0
CUST-001781,36,51.04,1704.05,Month-to-month,No,No,Yes,No,No,Yes,Yes,No,Bank transfer,No,Yes,No,No,1
CUST-001782,32,35.58,729.71,One year,No,Yes,Yes,No,No,No,Yes,No,Credit card,Yes,Yes,Yes,No,0
CUST-001783,22,71.37,1467.25,Month-to-month,DSL,No,Yes,Yes,No,Yes,Yes,No,Electronic check,No,No,Yes,No,1
CUST-001784,44,99.73,4403.74,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,No,1
CUST-001785,4,56.15,393.98,Month-to-month,No,Yes,No,Yes,No,Yes,No,Yes,Credit card,No,No,No,No,0
CUST-001786,27,82.71,2249.0,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-001787,32,87.36,3015.57,Month-to-month,Fiber optic,No,Yes,No,No,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,0
CUST-001788,62,53.57,3360.98,Month-to-month,DSL,No,No,No,No,No,Yes,Yes,Electronic check,No,Yes,Yes,No,1
CUST-001789,65,112.34,7448.63,One year,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Bank transfer,No,No,Yes,No,0
CUST-001790,54,95.64,5363.15,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,No,Bank transfer,No,No,No,No,1
CUST-001791,13,73.65,772.09,One year,DSL,No,No,Yes,Yes,Yes,Yes,No,Mailed check,No,No,Yes,Yes,1
CUST-001792,58,98.4,5493.26,Month-to-month,Fiber optic,No,No,No,No,No,No,No,Bank transfer,Yes,Yes,Yes,No,1
CUST-001793,57,103.35,5854.01,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Mailed check,No,No,Yes,No,0
CUST-001794,72,85.91,6002.08,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,No,Bank transfer,Yes,Yes,No,No,0
CUST-001795,44,105.05,4694.81,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Electronic check,No,No,Yes,No,0
CUST-001796,50,96.51,4746.69,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Yes,No,Bank transfer,Yes,Yes,No,Yes,1
CUST-001797,23,54.07,1167.57,One year,No,Yes,Yes,Yes,No,No,Yes,Yes,Mailed check,No,No,No,No,0
CUST-001798,47,64.02,2741.58,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,Electronic check,Yes,No,No,Yes,0
CUST-001799,36,67.05,2373.72,One year,DSL,No,No,Yes,Yes,No,No,No,Mailed check,Yes,No,Yes,Yes,0
CUST-001800,55,115.92,6370.71,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Bank transfer,No,Yes,Yes,Yes,1
CUST-001801,4,84.22,237.56,Month-to-month,DSL,No,Yes,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,1
CUST-001802,46,59.37,2867.99,Month-to-month,DSL,No,No,Yes,No,No,Yes,Yes,Bank transfer,Yes,No,Yes,No,1
CUST-001803,43,89.28,3910.61,Month-to-month,Fiber optic,No,Yes,No,No,No,Yes,Yes,Credit card,Yes,No,No,No,1
CUST-001804,69,48.59,3256.04,One year,No,No,No,Yes,No,Yes,Yes,No,Bank transfer,No,No,No,No,0
CUST-001805,72,88.32,6409.14,Month-to-month,DSL,No,No,Yes,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,No,0
CUST-001806,29,116.12,3237.89,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Mailed check,No,No,No,Yes,1
CUST-001807,38,77.7,2947.27,One year,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,No,0
CUST-001808,26,96.45,2594.88,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Bank transfer,Yes,No,No,Yes,1
CUST-001809,3,129.27,445.92,Two year,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-001810,6,61.32,426.73,Month-to-month,No,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer,No,Yes,No,No,0
CUST-001811,6,60.72,589.94,One year,DSL,No,No,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,0
CUST-001812,68,31.53,2047.05,One year,No,No,No,Yes,Yes,No,Yes,No,Bank transfer,Yes,No,Yes,No,0
CUST-001813,30,101.44,2883.22,Month-to-month,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Mailed check,No,No,No,No,1
CUST-001814,5,68.39,561.37,One year,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer,Yes,No,No,No,0
CUST-001815,20,86.28,1267.93,Month-to-month,Fiber optic,No,No,No,Yes,Yes,Yes,No,Credit card,No,No,No,Yes,1
CUST-001816,66,46.18,3031.79,Two year,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,Yes,No,No,No,0
CUST-001817,54,75.63,3970.58,Month-to-month,DSL,No,No,Yes,No,No,Yes,Yes,Mailed check,Yes,No,No,Yes,0
CUST-001818,25,55.35,1349.71,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,Mailed check,Yes,No,Yes,No,0
CUST-001819,25,35.25,607.11,One year,No,No,Yes,No,No,No,Yes,Yes,Credit card,No,No,Yes,No,0
CUST-001820,72,115.39,8310.61,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Bank transfer,Yes,No,No,Yes,0
CUST-001821,30,92.13,2494.45,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Credit card,No,No,Yes,No,0
CUST-001822,9,97.4,954.39,Month-to-month,Fiber optic,No,No,No,No,No,Yes,No,Bank transfer,Yes,No,No,No,1
CUST-001823,49,104.18,5221.4,One year,Fiber optic,No,No,Yes,No,Yes,No,No,Bank transfer,No,No,No,No,1
CUST-001824,17,89.52,1551.82,Two year,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,Yes,No,Yes,Yes,0
CUST-001825,46,95.19,4464.19,Month-to-month,DSL,No,Yes,No,Yes,Yes,No,Yes,Bank transfer,Yes,No,Yes,Yes,0
CUST-001826,57,50.19,3019.7,One year,DSL,No,No,No,No,Yes,Yes,No,Electronic check,No,No,No,No,0
CUST-001827,41,51.99,2114.43,Month-to-month,No,Yes,No,No,No,No,Yes,No,Bank transfer,Yes,No,No,Yes,0
CUST-001828,28,105.75,3019.44,Month-to-month,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,1
CUST-001829,44,93.97,4053.17,One year,Fiber optic,No,Yes,No,No,No,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-001830,32,68.22,1997.43,One year,DSL,Yes,Yes,Yes,No,Yes,No,No,Mailed check,Yes,No,No,No,0
CUST-001831,44,96.16,4051.07,Two year,Fiber optic,Yes,Yes,No,No,No,Yes,No,Bank transfer,No,No,No,Yes,0
CUST-001832,14,103.73,1547.34,Month-to-month,Fiber optic,Yes,No,Yes,No,No,Yes,No,Credit card,No,No,No,No,1
CUST-001833,55,107.37,5862.84,Month-to-month,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Credit card,No,No,Yes,No,0
CUST-001834,11,95.85,983.81,Two year,Fiber optic,No,No,Yes,No,Yes,Yes,No,Electronic check,Yes,No,No,No,0
CUST-001835,20,99.95,1758.47,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer,Yes,No,Yes,Yes,1
CUST-001836,62,87.45,5583.88,Two year,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-001837,38,106.16,4041.57,Month-to-month,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Credit card,Yes,No,No,No,1
CUST-001838,43,72.54,3292.82,Month-to-month,DSL,Yes,No,Yes,No,Yes,Yes,No,Bank transfer,Yes,No,No,Yes,1
CUST-001839,50,74.75,3929.44,One year,DSL,No,Yes,Yes,No,Yes,Yes,No,Bank transfer,Yes,No,No,No,0
CUST-001840,57,73.61,4411.47,Month-to-month,DSL,No,Yes,No,No,Yes,Yes,Yes,Electronic check,Yes,Yes,No,Yes,0
CUST-001841,5,124.02,584.32,One year,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Credit card,Yes,No,Yes,Yes,0
CUST-001842,26,113.49,3012.23,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Mailed check,No,No,Yes,Yes,1
CUST-001843,53,122.44,6597.24,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Bank transfer,No,Yes,Yes,Yes,0
CUST-001844,35,101.18,3455.38,One year,Fiber optic,No,No,No,Yes,Yes,Yes,No,Electronic check,Yes,No,No,No,0
